,aspl,diameter,hosts,number of nodes,switches
224,3.67793138761,5,"[1946, 1737, 1635, 1778, 1489, 1050, 1663, 1153, 1603, 1060, 1739, 1742, 1049, 1584, 1827, 1381, 1132, 1455, 1264, 1942, 1675, 1046, 1847, 1632, 1121, 1506, 1538, 2012, 1565, 1438, 1185, 1957, 1512, 1995, 1261, 1293, 1716, 1990, 1961, 1775, 1650, 1630, 1930, 1292, 1904, 1363, 1624, 1408, 1383, 1320, 1321, 1560, 1691, 1820, 1349, 1830, 1384, 1855, 1410, 1614, 1554, 1335, 1528]",63,"[922, 713, 611, 754, 465, 26, 639, 129, 579, 36, 715, 718, 25, 560, 803, 357, 108, 431, 240, 918, 651, 22, 823, 608, 97, 482, 514, 988, 541, 414, 161, 933, 488, 971, 237, 269, 692, 966, 937, 751, 626, 606, 906, 268, 880, 339, 600, 384, 359, 296, 297, 536, 667, 796, 325, 806, 360, 831, 386, 590, 530, 311, 504]"
225,1.0,1,"[1441, 1945]",2,"[417, 921]"
226,1.92857142857,3,"[1441, 1945, 1253, 1522, 1684, 1230, 1892, 1442]",8,"[417, 921, 229, 498, 660, 206, 868, 418]"
227,1.92857142857,3,"[1441, 1945, 1253, 1522, 1684, 1230, 1892, 1442]",8,"[417, 921, 229, 498, 660, 206, 868, 418]"
228,1.92857142857,3,"[1441, 1945, 1253, 1522, 1684, 1230, 1892, 1442]",8,"[417, 921, 229, 498, 660, 206, 868, 418]"
229,0.0,0,[1733],1,[709]
230,0.0,0,[1733],1,[709]
231,0.0,0,[1289],1,[265]
232,0.0,0,[1733],1,[709]
233,0.0,0,[1733],1,[709]
234,0.0,0,[1289],1,[265]
235,0.0,0,[1733],1,[709]
236,1.75,2,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556]",8,"[731, 676, 761, 928, 712, 619, 397, 532]"
237,1.5,2,"[1275, 1376, 1259, 1198]",4,"[251, 352, 235, 174]"
238,3.06653225806,4,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556, 1192, 1161, 1387, 1070, 1809, 1177, 1252, 1991, 1687, 1971, 1815, 1819, 1762, 1284, 1227, 1589, 1954, 1866, 1775, 1335, 1438, 1614, 1104, 1998]",32,"[731, 676, 761, 928, 712, 619, 397, 532, 168, 137, 363, 46, 785, 153, 228, 967, 663, 947, 791, 795, 738, 260, 203, 565, 930, 842, 751, 311, 414, 590, 80, 974]"
239,1.0,1,"[1755, 1700]",2,"[731, 676]"
240,3.06653225806,4,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556, 1192, 1161, 1387, 1070, 1809, 1177, 1252, 1991, 1687, 1971, 1815, 1819, 1762, 1284, 1227, 1589, 1954, 1866, 1775, 1335, 1438, 1614, 1104, 1998]",32,"[731, 676, 761, 928, 712, 619, 397, 532, 168, 137, 363, 46, 785, 153, 228, 967, 663, 947, 791, 795, 738, 260, 203, 565, 930, 842, 751, 311, 414, 590, 80, 974]"
241,3.06653225806,4,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556, 1192, 1161, 1387, 1070, 1809, 1177, 1252, 1991, 1687, 1971, 1815, 1819, 1762, 1284, 1227, 1589, 1954, 1866, 1775, 1335, 1438, 1614, 1104, 1998]",32,"[731, 676, 761, 928, 712, 619, 397, 532, 168, 137, 363, 46, 785, 153, 228, 967, 663, 947, 791, 795, 738, 260, 203, 565, 930, 842, 751, 311, 414, 590, 80, 974]"
242,3.06653225806,4,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556, 1192, 1161, 1387, 1070, 1809, 1177, 1252, 1991, 1687, 1971, 1815, 1819, 1762, 1284, 1227, 1589, 1954, 1866, 1775, 1335, 1438, 1614, 1104, 1998]",32,"[731, 676, 761, 928, 712, 619, 397, 532, 168, 137, 363, 46, 785, 153, 228, 967, 663, 947, 791, 795, 738, 260, 203, 565, 930, 842, 751, 311, 414, 590, 80, 974]"
243,1.5,2,"[1755, 1700, 1785, 1952]",4,"[731, 676, 761, 928]"
244,1.0,1,"[1275, 1376]",2,"[251, 352]"
245,1.0,1,"[1946, 1737]",2,"[922, 713]"
246,0.0,0,[1275],1,[251]
247,3.01411290323,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877, 1440, 1984, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395, 1846, 1503, 1089, 1371, 1734, 1291, 1071, 1813, 1857, 1351, 1384, 1710]",32,"[251, 352, 235, 174, 114, 437, 349, 853, 416, 960, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371, 822, 479, 65, 347, 710, 267, 47, 789, 833, 327, 360, 686]"
248,3.01411290323,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877, 1440, 1984, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395, 1846, 1503, 1089, 1371, 1734, 1291, 1071, 1813, 1857, 1351, 1384, 1710]",32,"[251, 352, 235, 174, 114, 437, 349, 853, 416, 960, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371, 822, 479, 65, 347, 710, 267, 47, 789, 833, 327, 360, 686]"
249,3.08064516129,4,"[1946, 1737, 1635, 1778, 1489, 1050, 1663, 1153, 1603, 1060, 1739, 1742, 1049, 1584, 1827, 1381, 1132, 1455, 1264, 1942, 1675, 1046, 1847, 1632, 1121, 1506, 1538, 2012, 1565, 1438, 1185, 1957]",32,"[922, 713, 611, 754, 465, 26, 639, 129, 579, 36, 715, 718, 25, 560, 803, 357, 108, 431, 240, 918, 651, 22, 823, 608, 97, 482, 514, 988, 541, 414, 161, 933]"
250,3.01411290323,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877, 1440, 1984, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395, 1846, 1503, 1089, 1371, 1734, 1291, 1071, 1813, 1857, 1351, 1384, 1710]",32,"[251, 352, 235, 174, 114, 437, 349, 853, 416, 960, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371, 822, 479, 65, 347, 710, 267, 47, 789, 833, 327, 360, 686]"
251,3.08064516129,4,"[1946, 1737, 1635, 1778, 1489, 1050, 1663, 1153, 1603, 1060, 1739, 1742, 1049, 1584, 1827, 1381, 1132, 1455, 1264, 1942, 1675, 1046, 1847, 1632, 1121, 1506, 1538, 2012, 1565, 1438, 1185, 1957]",32,"[922, 713, 611, 754, 465, 26, 639, 129, 579, 36, 715, 718, 25, 560, 803, 357, 108, 431, 240, 918, 651, 22, 823, 608, 97, 482, 514, 988, 541, 414, 161, 933]"
252,3.13709677419,4,"[1441, 1945, 1253, 1522, 1684, 1230, 1892, 1442, 1096, 2024, 1396, 1845, 1338, 1540, 1514, 1933, 2004, 1654, 1531, 1639, 1745, 1876, 1148, 1982, 1323, 1487, 1682, 1142, 1367, 1279, 1930, 1267]",32,"[417, 921, 229, 498, 660, 206, 868, 418, 72, 1000, 372, 821, 314, 516, 490, 909, 980, 630, 507, 615, 721, 852, 124, 958, 299, 463, 658, 118, 343, 255, 906, 243]"
253,3.08064516129,4,"[1946, 1737, 1635, 1778, 1489, 1050, 1663, 1153, 1603, 1060, 1739, 1742, 1049, 1584, 1827, 1381, 1132, 1455, 1264, 1942, 1675, 1046, 1847, 1632, 1121, 1506, 1538, 2012, 1565, 1438, 1185, 1957]",32,"[922, 713, 611, 754, 465, 26, 639, 129, 579, 36, 715, 718, 25, 560, 803, 357, 108, 431, 240, 918, 651, 22, 823, 608, 97, 482, 514, 988, 541, 414, 161, 933]"
254,3.13709677419,4,"[1441, 1945, 1253, 1522, 1684, 1230, 1892, 1442, 1096, 2024, 1396, 1845, 1338, 1540, 1514, 1933, 2004, 1654, 1531, 1639, 1745, 1876, 1148, 1982, 1323, 1487, 1682, 1142, 1367, 1279, 1930, 1267]",32,"[417, 921, 229, 498, 660, 206, 868, 418, 72, 1000, 372, 821, 314, 516, 490, 909, 980, 630, 507, 615, 721, 852, 124, 958, 299, 463, 658, 118, 343, 255, 906, 243]"
255,1.71428571429,2,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877]",8,"[251, 352, 235, 174, 114, 437, 349, 853]"
256,0.0,0,[1946],1,[922]
257,3.13911290323,4,"[1441, 1945, 1060, 1253, 1522, 1684, 1230, 1892, 1442, 1096, 2024, 1396, 1845, 1338, 1349, 1830, 1384, 1855, 1540, 1514, 1933, 2004, 1654, 1531, 1639, 1745, 1876, 1148, 1982, 1323, 1487, 1682]",32,"[417, 921, 36, 229, 498, 660, 206, 868, 418, 72, 1000, 372, 821, 314, 325, 806, 360, 831, 516, 490, 909, 980, 630, 507, 615, 721, 852, 124, 958, 299, 463, 658]"
258,0.0,0,[1733],1,[709]
259,0.0,0,[1289],1,[265]
260,0.0,0,[1871],1,[847]
261,3.30241935484,5,"[1733, 2039, 1071, 1874, 1277, 1546, 1178, 1069, 1967, 1891, 2021, 1097, 1033, 1615, 1813, 1993, 1499, 1532, 1569, 1516, 1552, 1938, 1790, 1132, 1936, 1362, 1042, 1491, 1559, 1306, 1154, 1672]",32,"[709, 1015, 47, 850, 253, 522, 154, 45, 943, 867, 997, 73, 9, 591, 789, 969, 475, 508, 545, 492, 528, 914, 766, 108, 912, 338, 18, 467, 535, 282, 130, 648]"
262,0.0,0,[1441],1,[417]
263,0.0,0,[1441],1,[417]
264,0.0,0,[1289],1,[265]
265,0.0,0,[1289],1,[265]
266,0.0,0,[1871],1,[847]
267,1.5,2,"[1944, 1991, 1381, 2032]",4,"[920, 967, 357, 1008]"
268,1.66666666667,3,"[1519, 1327, 1971, 1445]",4,"[495, 303, 947, 421]"
269,0.0,0,[],0,[]
270,3.7774822695,6,"[1733, 2039, 1071, 1874, 1277, 1546, 1178, 1069, 1967, 1891, 2021, 1097, 1033, 1615, 1813, 1993, 1499, 1532, 1569, 1516, 1552, 1938, 1790, 1132, 1936, 1362, 1042, 1491, 1559, 1306, 1154, 1672, 1417, 1282, 1747, 1056, 1545, 1038, 1814, 1242, 1095, 1897, 1738, 1614, 1425, 1150, 1089, 2020]",48,"[709, 1015, 47, 850, 253, 522, 154, 45, 943, 867, 997, 73, 9, 591, 789, 969, 475, 508, 545, 492, 528, 914, 766, 108, 912, 338, 18, 467, 535, 282, 130, 648, 393, 258, 723, 32, 521, 14, 790, 218, 71, 873, 714, 590, 401, 126, 65, 996]"
271,3.7774822695,6,"[1733, 2039, 1071, 1874, 1277, 1546, 1178, 1069, 1967, 1891, 2021, 1097, 1033, 1615, 1813, 1993, 1499, 1532, 1569, 1516, 1552, 1938, 1790, 1132, 1936, 1362, 1042, 1491, 1559, 1306, 1154, 1672, 1417, 1282, 1747, 1056, 1545, 1038, 1814, 1242, 1095, 1897, 1738, 1614, 1425, 1150, 1089, 2020]",48,"[709, 1015, 47, 850, 253, 522, 154, 45, 943, 867, 997, 73, 9, 591, 789, 969, 475, 508, 545, 492, 528, 914, 766, 108, 912, 338, 18, 467, 535, 282, 130, 648, 393, 258, 723, 32, 521, 14, 790, 218, 71, 873, 714, 590, 401, 126, 65, 996]"
272,1.5,2,"[1024, 1250, 1064, 2026]",4,"[0, 226, 40, 1002]"
273,1.5,2,"[1024, 1250, 1064, 2026]",4,"[0, 226, 40, 1002]"
274,3.57291666667,6,"[1900, 1539, 1479, 1896, 1707, 1100, 1107, 1030, 1035, 1036, 1044, 1463, 1881, 2015, 1312, 1666, 1508, 1194, 1270, 1752, 1727, 1477, 1510, 1613, 1998, 1232, 2011, 1310, 1600, 1091, 1646, 1106, 1334, 1081, 1375, 1415, 1800, 1673, 1167, 1105, 1208, 1377, 1641, 1070, 1233, 1112, 1116, 1778, 1794, 1580, 1585, 1748, 1884, 1246, 1793, 1444, 1351, 1799, 1772, 1311, 1281, 1964, 1199, 1202]",64,"[876, 515, 455, 872, 683, 76, 83, 6, 11, 12, 20, 439, 857, 991, 288, 642, 484, 170, 246, 728, 703, 453, 486, 589, 974, 208, 987, 286, 576, 67, 622, 82, 310, 57, 351, 391, 776, 649, 143, 81, 184, 353, 617, 46, 209, 88, 92, 754, 770, 556, 561, 724, 860, 222, 769, 420, 327, 775, 748, 287, 257, 940, 175, 178]"
275,3.03629032258,4,"[1582, 1733, 1871, 2039, 1944, 1519, 1891, 2021, 1097, 1546, 1071, 1874, 1322, 2027, 1839, 1553, 1430, 1273, 1787, 1033, 1615, 1813, 1993, 1499, 1532, 1381, 1991, 2032, 1683, 1657, 1147, 2035]",32,"[558, 709, 847, 1015, 920, 495, 867, 997, 73, 522, 47, 850, 298, 1003, 815, 529, 406, 249, 763, 9, 591, 789, 969, 475, 508, 357, 967, 1008, 659, 633, 123, 1011]"
276,3.34574468085,5,"[1045, 1120, 1575, 2023, 1968, 1619, 1303, 1435, 1856, 1763, 1260, 1869, 2030, 1108, 1449, 1391, 1712, 1140, 1399, 1039, 1537, 1154, 1315, 1476, 1446, 1643, 1305, 2043, 1348, 1767, 1770, 1359, 1822, 1668, 1161, 1066, 1527, 1466, 2012, 1385, 1824, 1059, 1485, 1902, 1653, 1401, 1850, 1028]",48,"[21, 96, 551, 999, 944, 595, 279, 411, 832, 739, 236, 845, 1006, 84, 425, 367, 688, 116, 375, 15, 513, 130, 291, 452, 422, 619, 281, 1019, 324, 743, 746, 335, 798, 644, 137, 42, 503, 442, 988, 361, 800, 35, 461, 878, 629, 377, 826, 4]"
277,2.48333333333,4,"[1900, 1539, 1479, 1896, 1707, 1100, 1107, 1030, 1035, 1036, 1044, 1463, 1881, 2015, 1312, 1666]",16,"[876, 515, 455, 872, 683, 76, 83, 6, 11, 12, 20, 439, 857, 991, 288, 642]"
278,1.85714285714,3,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891]",8,"[558, 709, 265, 847, 1015, 920, 495, 867]"
279,1.5,2,"[1045, 1120, 1575, 2023]",4,"[21, 96, 551, 999]"
280,3.27836879433,4,"[1366, 1220, 1415, 1513, 1266, 1337, 1156, 1924, 1217, 1776, 1909, 1271, 2040, 2011, 1150, 1696, 1377, 1926, 1646, 1938, 1819, 1699, 1764, 1965, 1170, 1342, 1313, 1357, 1679, 1841, 1203, 1689, 1440, 1187, 1701, 1073, 1394, 1475, 1880, 1574, 1447, 1354, 1831, 1493, 2008, 1306, 1088, 1060]",48,"[342, 196, 391, 489, 242, 313, 132, 900, 193, 752, 885, 247, 1016, 987, 126, 672, 353, 902, 622, 914, 795, 675, 740, 941, 146, 318, 289, 333, 655, 817, 179, 665, 416, 163, 677, 49, 370, 451, 856, 550, 423, 330, 807, 469, 984, 282, 64, 36]"
281,1.0,1,"[1900, 1539]",2,"[876, 515]"
282,0.0,0,[],0,[]
283,2.48333333333,4,"[1045, 1120, 1575, 2023, 1968, 1619, 1303, 1435, 1856, 1763, 1260, 1869, 2030, 1108, 1449, 1391]",16,"[21, 96, 551, 999, 944, 595, 279, 411, 832, 739, 236, 845, 1006, 84, 425, 367]"
284,2.51666666667,4,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890, 1418, 1954, 1744, 1330, 1407, 1830, 1478, 1356]",16,"[37, 917, 501, 1014, 215, 604, 533, 866, 394, 930, 720, 306, 383, 806, 454, 332]"
285,2.75833333333,4,"[1211, 1537, 1071, 1750, 1529, 1789, 1870, 1410, 1859, 1039, 1884, 1569, 1516, 1552, 1790, 1346]",16,"[187, 513, 47, 726, 505, 765, 846, 386, 835, 15, 860, 545, 492, 528, 766, 322]"
286,1.0,1,"[1045, 1120]",2,"[21, 96]"
287,1.0,1,"[1045, 1120]",2,"[21, 96]"
288,1.5,2,"[1061, 1941, 1525, 2038]",4,"[37, 917, 501, 1014]"
289,1.5,2,"[1061, 1941, 1525, 2038]",4,"[37, 917, 501, 1014]"
290,2.10714285714,4,"[1211, 1537, 1071, 1750, 1529, 1789, 1870, 1410]",8,"[187, 513, 47, 726, 505, 765, 846, 386]"
291,1.85714285714,3,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891]",8,"[558, 709, 265, 847, 1015, 920, 495, 867]"
292,1.92857142857,3,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890]",8,"[37, 917, 501, 1014, 215, 604, 533, 866]"
293,3.01411290323,4,"[2013, 1768, 1578, 2000, 1874, 2003, 1947, 1884, 1984, 1826, 1033, 1355, 1516, 1622, 1623, 1573, 1384, 1257, 1676, 1133, 1865, 1496, 1224, 1930, 1067, 1969, 1052, 1566, 1132, 1936, 1178, 1277]",32,"[989, 744, 554, 976, 850, 979, 923, 860, 960, 802, 9, 331, 492, 598, 599, 549, 360, 233, 652, 109, 841, 472, 200, 906, 43, 945, 28, 542, 108, 912, 154, 253]"
294,3.94692460317,7,"[1211, 1537, 1071, 1750, 1529, 1789, 1870, 1410, 1859, 1039, 1884, 1569, 1516, 1552, 1790, 1346, 1677, 1392, 1111, 1912, 2025, 1228, 1455, 1049, 1371, 1471, 2019, 1431, 1932, 2030, 1040, 1783, 1054, 1472, 1579, 1560, 1176, 1850, 2043, 1572, 1127, 1961, 1739, 1459, 1302, 1563, 1315, 1130, 1580, 1072, 1298, 1523, 1834, 1058, 1042, 1267, 1588, 1601, 1279, 1828, 1032, 1451, 1892, 1030]",64,"[187, 513, 47, 726, 505, 765, 846, 386, 835, 15, 860, 545, 492, 528, 766, 322, 653, 368, 87, 888, 1001, 204, 431, 25, 347, 447, 995, 407, 908, 1006, 16, 759, 30, 448, 555, 536, 152, 826, 1019, 548, 103, 937, 715, 435, 278, 539, 291, 106, 556, 48, 274, 499, 810, 34, 18, 243, 564, 577, 255, 804, 8, 427, 868, 6]"
295,3.0625,4,"[1900, 1539, 1479, 1896, 1707, 1100, 1107, 1035, 1036, 1044, 1463, 1881, 2015, 1312, 1666, 1508, 1194, 1270, 1752, 1727, 1477, 1510, 1613, 1998, 1232, 1310, 1600, 1091, 1106, 1334, 1081, 1375]",32,"[876, 515, 455, 872, 683, 76, 83, 11, 12, 20, 439, 857, 991, 288, 642, 484, 170, 246, 728, 703, 453, 486, 589, 974, 208, 286, 576, 67, 82, 310, 57, 351]"
296,3.0685483871,4,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891, 2021, 1097, 1546, 1874, 1920, 1426, 1309, 1322, 2027, 1839, 1553, 1430, 1273, 1787, 1033, 1615, 1813, 1993, 1499, 1532, 1381, 1991, 2032, 1683]",32,"[558, 709, 265, 847, 1015, 920, 495, 867, 997, 73, 522, 850, 896, 402, 285, 298, 1003, 815, 529, 406, 249, 763, 9, 591, 789, 969, 475, 508, 357, 967, 1008, 659]"
297,1.5,2,"[1900, 1539, 1479, 1896]",4,"[876, 515, 455, 872]"
298,0.0,0,[],0,[]
299,3.0060483871,4,"[1900, 1539, 1479, 1896, 1707, 1100, 1107, 1030, 1035, 1036, 1044, 1463, 1881, 2015, 1312, 1666, 1508, 1194, 1270, 1752, 1727, 1477, 1510, 1613, 1998, 1232, 2011, 1310, 1600, 1091, 1646, 1106]",32,"[876, 515, 455, 872, 683, 76, 83, 6, 11, 12, 20, 439, 857, 991, 288, 642, 484, 170, 246, 728, 703, 453, 486, 589, 974, 208, 987, 286, 576, 67, 622, 82]"
300,3.0060483871,4,"[1900, 1539, 1479, 1896, 1707, 1100, 1107, 1030, 1035, 1036, 1044, 1463, 1881, 2015, 1312, 1666, 1508, 1194, 1270, 1752, 1727, 1477, 1510, 1613, 1998, 1232, 2011, 1310, 1600, 1091, 1646, 1106]",32,"[876, 515, 455, 872, 683, 76, 83, 6, 11, 12, 20, 439, 857, 991, 288, 642, 484, 170, 246, 728, 703, 453, 486, 589, 974, 208, 987, 286, 576, 67, 622, 82]"
301,1.0,1,"[1582, 1733]",2,"[558, 709]"
302,1.0,1,"[1582, 1733]",2,"[558, 709]"
303,1.0,1,"[1045, 1519]",2,"[21, 495]"
304,1.5,2,"[1582, 1733, 1289, 1871]",4,"[558, 709, 265, 847]"
305,1.5,2,"[1582, 1733, 1289, 1871]",4,"[558, 709, 265, 847]"
306,1.5,2,"[1045, 1519, 1120, 1575]",4,"[21, 495, 96, 551]"
307,1.0,1,"[1582, 1733]",2,"[558, 709]"
308,1.5,2,"[1045, 1519, 1120, 1575]",4,"[21, 495, 96, 551]"
309,1.85714285714,3,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891]",8,"[558, 709, 265, 847, 1015, 920, 495, 867]"
310,1.92857142857,3,"[1045, 1120, 1575, 2023, 1968, 1619, 1303, 1435]",8,"[21, 96, 551, 999, 944, 595, 279, 411]"
311,1.75,2,"[1366, 1220, 1415, 1513, 1266, 1337, 1156, 1924]",8,"[342, 196, 391, 489, 242, 313, 132, 900]"
312,2.49166666667,4,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891, 2021, 1097, 1546, 1071, 1874, 1920, 1764, 1426]",16,"[558, 709, 265, 847, 1015, 920, 495, 867, 997, 73, 522, 47, 850, 896, 740, 402]"
313,2.51666666667,4,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890, 1418, 1954, 1744, 1330, 1407, 1830, 1478, 1356]",16,"[37, 917, 501, 1014, 215, 604, 533, 866, 394, 930, 720, 306, 383, 806, 454, 332]"
314,2.49166666667,4,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891, 2021, 1097, 1546, 1071, 1874, 1920, 1764, 1426]",16,"[558, 709, 265, 847, 1015, 920, 495, 867, 997, 73, 522, 47, 850, 896, 740, 402]"
315,3.08064516129,4,"[1366, 1220, 1415, 1513, 1266, 1337, 1156, 1924, 1217, 1776, 1909, 1271, 2040, 1150, 1696, 1377, 1926, 1938, 1819, 1699, 1965, 1170, 1342, 1313, 1357, 1679, 1841, 1203, 1689, 1440, 1187, 1701]",32,"[342, 196, 391, 489, 242, 313, 132, 900, 193, 752, 885, 247, 1016, 126, 672, 353, 902, 914, 795, 675, 941, 146, 318, 289, 333, 655, 817, 179, 665, 416, 163, 677]"
316,3.28024193548,5,"[1211, 1537, 1750, 1529, 1789, 1870, 1410, 1859, 1039, 1884, 1346, 1677, 1392, 1493, 1111, 1912, 2025, 1228, 1455, 1049, 1371, 1471, 2019, 1431, 1932, 2030, 1040, 1783, 1054, 1472, 1579, 1560]",32,"[187, 513, 726, 505, 765, 846, 386, 835, 15, 860, 322, 653, 368, 469, 87, 888, 1001, 204, 431, 25, 347, 447, 995, 407, 908, 1006, 16, 759, 30, 448, 555, 536]"
317,3.05443548387,4,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891, 2021, 1097, 1546, 1071, 1874, 1920, 1764, 1426, 1266, 1309, 1322, 2027, 1839, 1553, 1430, 1273, 1787, 1033, 1615, 1813, 1993, 1499, 1532, 1381]",32,"[558, 709, 265, 847, 1015, 920, 495, 867, 997, 73, 522, 47, 850, 896, 740, 402, 242, 285, 298, 1003, 815, 529, 406, 249, 763, 9, 591, 789, 969, 475, 508, 357]"
318,3.69990079365,5,"[1045, 1120, 1575, 2023, 1968, 1619, 1303, 1435, 1856, 1763, 1260, 1869, 1108, 1449, 1391, 1712, 1140, 1399, 1039, 1537, 1154, 1315, 1476, 1446, 1643, 1305, 2043, 1348, 1767, 1770, 1359, 1822, 1668, 1161, 1066, 1527, 1466, 2012, 1385, 1824, 1059, 1485, 1902, 1653, 1401, 1850, 1028, 1511, 1258, 1326, 1103, 1690, 1314, 1865, 1675, 1708, 1455, 1746, 2008, 1729, 1986, 1576, 1355, 1171]",64,"[21, 96, 551, 999, 944, 595, 279, 411, 832, 739, 236, 845, 84, 425, 367, 688, 116, 375, 15, 513, 130, 291, 452, 422, 619, 281, 1019, 324, 743, 746, 335, 798, 644, 137, 42, 503, 442, 988, 361, 800, 35, 461, 878, 629, 377, 826, 4, 487, 234, 302, 79, 666, 290, 841, 651, 684, 431, 722, 984, 705, 962, 552, 331, 147]"
319,3.71577380952,5,"[1366, 1220, 1415, 1513, 1337, 1156, 1924, 1217, 1776, 1909, 1271, 2040, 1150, 1696, 1377, 1926, 1938, 1819, 1699, 1965, 1170, 1342, 1689, 1440, 1187, 1701, 1073, 1394, 1475, 1880, 1574, 1447, 1354, 1831, 1493, 2008, 1306, 1088, 1060, 1133, 1923, 1212, 1469, 1664, 1219, 1096, 1867, 1618, 1843, 1955, 1873, 1845, 1624, 1365, 1797, 1291, 1264, 1749, 1721, 1979, 1790, 1243, 1604, 1864]",64,"[342, 196, 391, 489, 313, 132, 900, 193, 752, 885, 247, 1016, 126, 672, 353, 902, 914, 795, 675, 941, 146, 318, 665, 416, 163, 677, 49, 370, 451, 856, 550, 423, 330, 807, 469, 984, 282, 64, 36, 109, 899, 188, 445, 640, 195, 72, 843, 594, 819, 931, 849, 821, 600, 341, 773, 267, 240, 725, 697, 955, 766, 219, 580, 840]"
320,3.66468253968,5,"[1045, 1120, 1575, 2023, 1968, 1619, 1303, 1435, 1856, 1763, 1260, 1869, 2030, 1108, 1449, 1391, 1712, 1140, 1399, 1039, 1537, 1154, 1315, 1476, 1446, 1643, 1305, 2043, 1348, 1767, 1770, 1359, 1822, 1668, 1161, 1066, 1527, 1466, 2012, 1385, 1824, 1059, 1485, 1902, 1653, 1401, 1850, 1028, 1511, 1258, 1326, 1103, 1690, 1314, 1865, 1675, 1708, 1455, 1746, 2008, 1729, 1986, 1576, 1355]",64,"[21, 96, 551, 999, 944, 595, 279, 411, 832, 739, 236, 845, 1006, 84, 425, 367, 688, 116, 375, 15, 513, 130, 291, 452, 422, 619, 281, 1019, 324, 743, 746, 335, 798, 644, 137, 42, 503, 442, 988, 361, 800, 35, 461, 878, 629, 377, 826, 4, 487, 234, 302, 79, 666, 290, 841, 651, 684, 431, 722, 984, 705, 962, 552, 331]"
321,1.5,2,"[1366, 1220, 1415, 1513]",4,"[342, 196, 391, 489]"
322,1.5,2,"[1061, 1941, 1525, 2038]",4,"[37, 917, 501, 1014]"
323,2.675,4,"[1211, 1750, 1529, 1789, 1870, 1346, 1677, 1392, 1493, 1111, 1912, 2025, 1228, 1049, 1371, 1471]",16,"[187, 726, 505, 765, 846, 322, 653, 368, 469, 87, 888, 1001, 204, 25, 347, 447]"
324,2.55,4,"[1366, 1220, 1415, 1513, 1337, 1156, 1924, 1217, 1776, 1909, 1271, 2040, 1150, 1696, 1377, 1926]",16,"[342, 196, 391, 489, 313, 132, 900, 193, 752, 885, 247, 1016, 126, 672, 353, 902]"
325,2.51666666667,4,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890, 1418, 1954, 1744, 1330, 1407, 1830, 1478, 1356]",16,"[37, 917, 501, 1014, 215, 604, 533, 866, 394, 930, 720, 306, 383, 806, 454, 332]"
326,3.03427419355,4,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891, 2021, 1097, 1546, 1071, 1874, 1920, 1764, 1426, 1266, 1870, 1309, 1322, 2027, 1839, 1553, 1430, 1273, 1787, 1033, 1615, 1813, 1993, 1499, 1532]",32,"[558, 709, 265, 847, 1015, 920, 495, 867, 997, 73, 522, 47, 850, 896, 740, 402, 242, 846, 285, 298, 1003, 815, 529, 406, 249, 763, 9, 591, 789, 969, 475, 508]"
327,1.0,1,"[1045, 1120]",2,"[21, 96]"
328,1.5,2,"[1366, 1220, 1415, 1513]",4,"[342, 196, 391, 489]"
329,3.03427419355,4,"[1582, 1733, 1289, 1871, 2039, 1944, 1519, 1891, 2021, 1097, 1546, 1071, 1874, 1920, 1764, 1426, 1266, 1870, 1309, 1322, 2027, 1839, 1553, 1430, 1273, 1787, 1033, 1615, 1813, 1993, 1499, 1532]",32,"[558, 709, 265, 847, 1015, 920, 495, 867, 997, 73, 522, 47, 850, 896, 740, 402, 242, 846, 285, 298, 1003, 815, 529, 406, 249, 763, 9, 591, 789, 969, 475, 508]"
