,aspl,diameter,hosts,number of nodes,switches
295,1.5,2,"[2013, 1768, 1578, 2000]",4,"[989, 744, 554, 976]"
296,1.92857142857,3,"[2013, 1768, 1578, 2000, 1874, 2003, 1947, 1984]",8,"[989, 744, 554, 976, 850, 979, 923, 960]"
297,1.92857142857,3,"[1700, 1192, 1161, 1070, 1809, 1177, 1174, 1332]",8,"[676, 168, 137, 46, 785, 153, 150, 308]"
298,2.65263157895,4,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1517, 1522, 1167, 1344, 1641, 1904, 1310, 1342, 1205]",20,"[382, 891, 614, 939, 435, 792, 283, 95, 736, 232, 172, 493, 498, 143, 320, 617, 880, 286, 318, 181]"
299,2.83684210526,4,"[1125, 1708, 1327, 1910, 1277, 1374, 1856, 1832, 1673, 1359, 1651, 1405, 1765, 1296, 1971, 1078, 1231, 1980, 1978, 1345]",20,"[101, 684, 303, 886, 253, 350, 832, 808, 649, 335, 627, 381, 741, 272, 947, 54, 207, 956, 954, 321]"
300,2.77894736842,4,"[1223, 1636, 1879, 1713, 1431, 1465, 1214, 1536, 1570, 1579, 1104, 1233, 1139, 1669, 1515, 1072, 1341, 1758, 1088, 1058]",20,"[199, 612, 855, 689, 407, 441, 190, 512, 546, 555, 80, 209, 115, 645, 491, 48, 317, 734, 64, 34]"
301,2.65263157895,4,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1517, 1522, 1167, 1344, 1641, 1904, 1310, 1342, 1205]",20,"[382, 891, 614, 939, 435, 792, 283, 95, 736, 232, 172, 493, 498, 143, 320, 617, 880, 286, 318, 181]"
302,2.83684210526,4,"[1125, 1708, 1327, 1910, 1277, 1374, 1856, 1832, 1673, 1359, 1651, 1405, 1765, 1296, 1971, 1078, 1231, 1980, 1978, 1345]",20,"[101, 684, 303, 886, 253, 350, 832, 808, 649, 335, 627, 381, 741, 272, 947, 54, 207, 956, 954, 321]"
303,1.5,2,"[2013, 1768, 1578, 2000]",4,"[989, 744, 554, 976]"
304,1.5,2,"[2013, 1768, 1578, 2000]",4,"[989, 744, 554, 976]"
305,1.5,2,"[1024, 1250, 1064, 1900]",4,"[0, 226, 40, 876]"
306,1.5,2,"[1024, 1250, 1064, 1900]",4,"[0, 226, 40, 876]"
307,1.5,2,"[1250, 1275, 1061, 2013]",4,"[226, 251, 37, 989]"
308,1.5,2,"[1024, 1250, 1064, 1900]",4,"[0, 226, 40, 876]"
309,1.5,2,"[1024, 1250, 1064, 1900]",4,"[0, 226, 40, 876]"
310,1.5,2,"[1024, 1250, 1064, 1900]",4,"[0, 226, 40, 876]"
311,1.5,2,"[1024, 1250, 1064, 1900]",4,"[0, 226, 40, 876]"
312,1.5,2,"[1024, 1250, 1064, 1900]",4,"[0, 226, 40, 876]"
313,2.78985507246,4,"[1024, 1250, 1064, 1900, 1582, 1045, 1366, 1755, 1275, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036, 1941, 1725, 1215, 1539, 1479, 1896]",24,"[0, 226, 40, 876, 558, 21, 342, 731, 251, 37, 187, 989, 382, 101, 199, 77, 238, 1012, 917, 701, 191, 515, 455, 872]"
314,2.78985507246,4,"[1024, 1250, 1064, 1900, 1582, 1045, 1366, 1755, 1275, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036, 1941, 1725, 1215, 1539, 1479, 1896]",24,"[0, 226, 40, 876, 558, 21, 342, 731, 251, 37, 187, 989, 382, 101, 199, 77, 238, 1012, 917, 701, 191, 515, 455, 872]"
315,3.14230769231,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036, 1941, 1725, 1215, 1889, 1221, 1254, 1458, 1848, 1785, 1791, 1539, 1479, 1896, 1707, 1100, 1107, 1946, 1441, 1733, 1289, 1871]",40,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 37, 187, 989, 382, 101, 199, 77, 238, 1012, 917, 701, 191, 865, 197, 230, 434, 824, 761, 767, 515, 455, 872, 683, 76, 83, 922, 417, 709, 265, 847]"
316,1.75,2,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366]",8,"[0, 226, 40, 1002, 876, 558, 21, 342]"
317,2.72826086957,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 1755, 1275, 1061, 1211, 2013, 1406, 1125, 1223, 1101, 1262, 2036, 1941, 1725, 1215, 1889, 1221]",24,"[0, 226, 40, 1002, 876, 558, 21, 342, 731, 251, 37, 187, 989, 382, 101, 199, 77, 238, 1012, 917, 701, 191, 865, 197]"
318,2.82971014493,4,"[1254, 1387, 1236, 1027, 1032, 1133, 1105, 1085, 1922, 1612, 1966, 2037, 1462, 1437, 1452, 1358, 1906, 1454, 1978, 1629, 1473, 1090, 1719, 1522]",24,"[230, 363, 212, 3, 8, 109, 81, 61, 898, 588, 942, 1013, 438, 413, 428, 334, 882, 430, 954, 605, 449, 66, 695, 498]"
319,3.05072463768,6,"[1458, 1946, 1628, 1418, 1737, 1815, 1955, 1069, 1678, 1808, 1812, 1635, 1778, 1489, 1050, 1663, 1509, 1801, 1684, 1111, 1442, 1794, 2005, 1153]",24,"[434, 922, 604, 394, 713, 791, 931, 45, 654, 784, 788, 611, 754, 465, 26, 639, 485, 777, 660, 87, 418, 770, 981, 129]"
320,2.79347826087,4,"[1848, 1373, 1152, 1920, 1324, 2033, 1526, 1951, 1283, 1355, 1135, 1558, 1756, 1950, 1478, 1199, 1688, 1113, 1818, 1694, 1087, 1984, 1892, 2046]",24,"[824, 349, 128, 896, 300, 1009, 502, 927, 259, 331, 111, 534, 732, 926, 454, 175, 664, 89, 794, 670, 63, 960, 868, 1022]"
321,2.94927536232,4,"[1785, 1819, 1252, 1991, 1687, 1971, 1576, 2034, 1271, 1754, 1118, 1137, 1703, 1931, 1548, 1073, 2015, 1604, 1704, 1389, 1241, 1026, 1476, 1349]",24,"[761, 795, 228, 967, 663, 947, 552, 1010, 247, 730, 94, 113, 679, 907, 524, 49, 991, 580, 680, 365, 217, 2, 452, 325]"
322,3.32051282051,5,"[1700, 1192, 1161, 1070, 1809, 1177, 1174, 1332, 1302, 1972, 1212, 1918, 1895, 1263, 1207, 1860, 1851, 1279, 1413, 1999, 1060, 1340, 1503, 1348, 1550, 1551, 1297, 1206, 1914, 1088, 1025, 1157, 1114, 2016, 1228, 1357, 1202, 1151, 1853, 1535]",40,"[676, 168, 137, 46, 785, 153, 150, 308, 278, 948, 188, 894, 871, 239, 183, 836, 827, 255, 389, 975, 36, 316, 479, 324, 526, 527, 273, 182, 890, 64, 1, 133, 90, 992, 204, 333, 178, 127, 829, 511]"
323,3.26282051282,4,"[1791, 1986, 1796, 1159, 1436, 1368, 1468, 1730, 1763, 1995, 1517, 1564, 1469, 1294, 1104, 1425, 1234, 1363, 1880, 1347, 1450, 1264, 1976, 1176, 1276, 1124, 1777, 1928, 1784, 1457, 1496, 1031, 1481, 1195, 1781, 1183, 1059, 2022, 1291, 1741]",40,"[767, 962, 772, 135, 412, 344, 444, 706, 739, 971, 493, 540, 445, 270, 80, 401, 210, 339, 856, 323, 426, 240, 952, 152, 252, 100, 753, 904, 760, 433, 472, 7, 457, 171, 757, 159, 35, 998, 267, 717]"
324,2.66842105263,4,"[1791, 1986, 1796, 1159, 1436, 1368, 1468, 1730, 1763, 1995, 1517, 1564, 1469, 1294, 1104, 1425, 1234, 1363, 1880, 1347]",20,"[767, 962, 772, 135, 412, 344, 444, 706, 739, 971, 493, 540, 445, 270, 80, 401, 210, 339, 856, 323]"
325,2.66842105263,4,"[1539, 1030, 1035, 1036, 1044, 1463, 1881, 1580, 1585, 1748, 1208, 1246, 1793, 1444, 1351, 1799, 1772, 1233, 1311, 1281]",20,"[515, 6, 11, 12, 20, 439, 857, 556, 561, 724, 184, 222, 769, 420, 327, 775, 748, 209, 287, 257]"
326,2.66315789474,4,"[1479, 1312, 1666, 1508, 1194, 1270, 1752, 1727, 1121, 1891, 1709, 1072, 2011, 1923, 1284, 1547, 1710, 1838, 1219, 1319]",20,"[455, 288, 642, 484, 170, 246, 728, 703, 97, 867, 685, 48, 987, 899, 260, 523, 686, 814, 195, 295]"
327,2.88421052632,4,"[1896, 1477, 1510, 1613, 1998, 1232, 1310, 1361, 1715, 1109, 1329, 1740, 1620, 1771, 1419, 1902, 1784, 1757, 1317, 1227]",20,"[872, 453, 486, 589, 974, 208, 286, 337, 691, 85, 305, 716, 596, 747, 395, 878, 760, 733, 293, 203]"
328,2.64736842105,4,"[1707, 1600, 1091, 1646, 1106, 1334, 1081, 1375, 1577, 1231, 1651, 1658, 1533, 1790, 1474, 1989, 1354, 1804, 1170, 1788]",20,"[683, 576, 67, 622, 82, 310, 57, 351, 553, 207, 627, 634, 509, 766, 450, 965, 330, 780, 146, 764]"
329,1.75,2,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366]",8,"[0, 226, 40, 1002, 876, 558, 21, 342]"
330,2.03571428571,3,"[1755, 1952, 1736, 1643, 1421, 1556, 1762, 1284]",8,"[731, 928, 712, 619, 397, 532, 738, 260]"
331,2.89855072464,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1877, 1440, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395, 1846, 1089, 1371, 1734, 1291, 1071]",24,"[251, 352, 235, 174, 114, 437, 853, 416, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371, 822, 65, 347, 710, 267, 47]"
332,2.94202898551,4,"[1061, 1941, 1525, 2038, 1239, 1557, 1890, 1954, 1744, 1330, 1407, 1830, 1356, 1331, 1112, 1179, 1189, 1537, 1731, 1580, 1203, 1210, 1053, 1874]",24,"[37, 917, 501, 1014, 215, 533, 866, 930, 720, 306, 383, 806, 332, 307, 88, 155, 165, 513, 707, 556, 179, 186, 29, 850]"
333,3.15579710145,5,"[1211, 1289, 1266, 1750, 1529, 1789, 1764, 1426, 1870, 1309, 1313, 1679, 1841, 1689, 1346, 1677, 1392, 1493, 1912, 2025, 1455, 1049, 1471, 2019]",24,"[187, 265, 242, 726, 505, 765, 740, 402, 846, 285, 289, 655, 817, 665, 322, 653, 368, 469, 888, 1001, 431, 25, 447, 995]"
334,3.03623188406,4,"[1755, 1952, 1736, 1643, 1421, 1556, 1762, 1284, 1227, 1589, 1866, 1775, 1335, 1438, 1614, 1104, 1911, 1497, 1116, 1510, 1127, 1897, 1102, 1047]",24,"[731, 928, 712, 619, 397, 532, 738, 260, 203, 565, 842, 751, 311, 414, 590, 80, 887, 473, 92, 486, 103, 873, 78, 23]"
335,2.91304347826,4,"[2013, 1768, 1578, 2000, 2003, 1947, 1884, 1826, 1033, 1516, 1622, 1623, 1573, 1384, 1257, 1676, 1133, 1865, 1496, 1224, 1930, 1067, 1969, 1052]",24,"[989, 744, 554, 976, 979, 923, 860, 802, 9, 492, 598, 599, 549, 360, 233, 652, 109, 841, 472, 200, 906, 43, 945, 28]"
336,1.5,2,"[1406, 1915, 1638, 1963]",4,"[382, 891, 614, 939]"
337,2.85869565217,4,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1522, 1167, 1344, 1641, 1904, 1310, 1342, 1205, 1417, 1868, 1362, 1705, 1051]",24,"[382, 891, 614, 939, 435, 792, 283, 95, 736, 232, 172, 498, 143, 320, 617, 880, 286, 318, 181, 393, 844, 338, 681, 27]"
338,2.95289855072,4,"[1125, 1708, 1327, 1236, 1910, 1277, 1856, 1832, 1673, 1837, 1359, 1651, 1405, 1765, 1296, 1078, 1231, 1980, 1452, 1358, 1906, 1454, 1978, 1629]",24,"[101, 684, 303, 212, 886, 253, 832, 808, 649, 813, 335, 627, 381, 741, 272, 54, 207, 956, 428, 334, 882, 430, 954, 605]"
339,3.80555555556,6,"[1223, 1636, 1879, 1713, 1431, 1465, 1214, 1536, 1570, 1579, 1233, 1139, 1360, 1027, 1669, 1515, 1072, 1341, 1758, 1058, 1671, 1805, 1813, 1538, 1352, 1746, 1269, 1720, 1184, 1248, 1235, 1600, 1183, 1567, 1474, 1670, 1584, 1180, 1311, 1799, 1864, 1483, 1966, 1683, 1142, 1854, 1136, 1632, 1285, 1852, 1774, 1308, 1798, 1831, 1448, 1783, 2020, 1383, 1696, 1281, 1318, 1354, 1035, 1523]",64,"[199, 612, 855, 689, 407, 441, 190, 512, 546, 555, 209, 115, 336, 3, 645, 491, 48, 317, 734, 34, 647, 781, 789, 514, 328, 722, 245, 696, 160, 224, 211, 576, 159, 543, 450, 646, 560, 156, 287, 775, 840, 459, 942, 659, 118, 830, 112, 608, 261, 828, 750, 284, 774, 807, 424, 759, 996, 359, 672, 257, 294, 330, 11, 499]"
340,2.43333333333,4,"[1101, 2036, 1513, 1057, 1668, 1665, 1226, 1273, 1280, 1449, 1546, 1369, 1244, 1699, 1965, 1170]",16,"[77, 1012, 489, 33, 644, 641, 202, 249, 256, 425, 522, 345, 220, 675, 941, 146]"
341,1.5,2,"[1223, 1636, 1879, 1713]",4,"[199, 612, 855, 689]"
342,1.5,2,"[1223, 1636, 1879, 1713]",4,"[199, 612, 855, 689]"
343,1.92857142857,3,"[1223, 1636, 1879, 1713, 1431, 1465, 1214, 1536]",8,"[199, 612, 855, 689, 407, 441, 190, 512]"
344,2.61578947368,4,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556, 1192, 1161, 1387, 1070, 1809, 1177, 1252, 1991, 1687, 1971, 1815, 1819]",20,"[731, 676, 761, 928, 712, 619, 397, 532, 168, 137, 363, 46, 785, 153, 228, 967, 663, 947, 791, 795]"
345,2.64210526316,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877, 1440, 1984, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395]",20,"[251, 352, 235, 174, 114, 437, 349, 853, 416, 960, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371]"
346,2.65789473684,4,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890, 1418, 1954, 1744, 1330, 1407, 1830, 1478, 1356, 1331, 1112, 1179, 1189]",20,"[37, 917, 501, 1014, 215, 604, 533, 866, 394, 930, 720, 306, 383, 806, 454, 332, 307, 88, 155, 165]"
347,2.61578947368,4,"[1211, 1289, 1266, 1537, 1071, 1750, 1529, 1789, 1920, 1764, 1426, 1870, 1309, 1313, 1357, 1679, 1841, 1203, 1689, 1410]",20,"[187, 265, 242, 513, 47, 726, 505, 765, 896, 740, 402, 846, 285, 289, 333, 655, 817, 179, 665, 386]"
348,2.57894736842,4,"[2013, 1768, 1578, 2000, 1874, 2003, 1947, 1884, 1826, 1033, 1355, 1516, 1622, 1623, 1573, 1384, 1257, 1676, 1133, 1865]",20,"[989, 744, 554, 976, 850, 979, 923, 860, 802, 9, 331, 492, 598, 599, 549, 360, 233, 652, 109, 841]"
349,2.7,4,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1522, 1167, 1344, 1641, 1904, 1310, 1342, 1205, 1346]",20,"[382, 891, 614, 939, 435, 792, 283, 95, 736, 232, 172, 498, 143, 320, 617, 880, 286, 318, 181, 322]"
350,2.81578947368,4,"[1125, 1708, 1327, 1236, 1910, 1277, 1856, 1832, 1673, 1837, 1359, 1651, 1405, 1765, 1296, 1078, 1231, 1980, 1452, 1358]",20,"[101, 684, 303, 212, 886, 253, 832, 808, 649, 813, 335, 627, 381, 741, 272, 54, 207, 956, 428, 334]"
351,2.84420289855,4,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556, 1192, 1161, 1387, 1070, 1809, 1177, 1252, 1991, 1687, 1971, 1815, 1819, 1762, 1284, 1227, 1589]",24,"[731, 676, 761, 928, 712, 619, 397, 532, 168, 137, 363, 46, 785, 153, 228, 967, 663, 947, 791, 795, 738, 260, 203, 565]"
352,2.8115942029,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877, 1440, 1984, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395, 1846, 1503, 1089, 1371]",24,"[251, 352, 235, 174, 114, 437, 349, 853, 416, 960, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371, 822, 479, 65, 347]"
353,2.85869565217,4,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890, 1418, 1954, 1744, 1330, 1407, 1830, 1478, 1356, 1331, 1112, 1179, 1189, 1731, 1580, 1210, 1053]",24,"[37, 917, 501, 1014, 215, 604, 533, 866, 394, 930, 720, 306, 383, 806, 454, 332, 307, 88, 155, 165, 707, 556, 186, 29]"
354,2.85869565217,4,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1522, 1167, 1344, 1641, 1904, 1310, 1342, 1205, 1346, 1417, 1868, 1362, 1705]",24,"[382, 891, 614, 939, 435, 792, 283, 95, 736, 232, 172, 498, 143, 320, 617, 880, 286, 318, 181, 322, 393, 844, 338, 681]"
355,2.84420289855,5,"[1211, 1289, 1266, 1537, 1071, 1750, 1529, 1789, 1920, 1764, 1426, 1870, 1309, 1313, 1357, 1679, 1841, 1203, 1689, 1410, 1859, 1039, 1884, 1569]",24,"[187, 265, 242, 513, 47, 726, 505, 765, 896, 740, 402, 846, 285, 289, 333, 655, 817, 179, 665, 386, 835, 15, 860, 545]"
356,3.15238095238,4,"[2013, 1768, 1578, 2000, 1874, 2003, 1947, 1826, 1033, 1355, 1516, 1622, 1623, 1573, 1384, 1257, 1676, 1133, 1865, 1496, 1224, 1930, 1067, 1969, 1052, 1566, 1132, 1936, 1178, 1277, 1090, 2004, 1562, 1726, 1183, 1579]",36,"[989, 744, 554, 976, 850, 979, 923, 802, 9, 331, 492, 598, 599, 549, 360, 233, 652, 109, 841, 472, 200, 906, 43, 945, 28, 542, 108, 912, 154, 253, 66, 980, 538, 702, 159, 555]"
357,3.50158730159,6,"[1125, 1708, 1327, 1236, 1910, 1856, 1832, 1673, 1837, 1359, 1651, 1405, 1765, 1296, 1078, 1231, 1980, 1452, 1358, 1906, 1454, 1978, 1629, 1345, 1148, 2007, 1264, 1609, 1402, 1532, 1389, 1349, 1314, 1675, 1455, 1746]",36,"[101, 684, 303, 212, 886, 832, 808, 649, 813, 335, 627, 381, 741, 272, 54, 207, 956, 428, 334, 882, 430, 954, 605, 321, 124, 983, 240, 585, 378, 508, 365, 325, 290, 651, 431, 722]"
358,1.66666666667,3,"[1101, 2036, 1513, 1057]",4,"[77, 1012, 489, 33]"
359,1.66666666667,3,"[1101, 2036, 1513, 1057]",4,"[77, 1012, 489, 33]"
360,1.66666666667,3,"[1101, 2036, 1513, 1057]",4,"[77, 1012, 489, 33]"
361,1.5,2,"[1262, 1997, 1393, 1394]",4,"[238, 973, 369, 370]"
362,1.5,2,"[1755, 1700, 1785, 1952]",4,"[731, 676, 761, 928]"
363,3.20512820513,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877, 1440, 1984, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395, 1846, 1503, 1089, 1371, 1734, 1291, 1813, 1857, 1351, 1710, 1391, 1701, 1618, 1817, 1501, 1893, 1283, 1135, 1558, 1756]",40,"[251, 352, 235, 174, 114, 437, 349, 853, 416, 960, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371, 822, 479, 65, 347, 710, 267, 789, 833, 327, 686, 367, 677, 594, 793, 477, 869, 259, 111, 534, 732]"
364,1.75,2,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366]",8,"[0, 226, 40, 1002, 876, 558, 21, 342]"
365,1.75,2,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556]",8,"[731, 676, 761, 928, 712, 619, 397, 532]"
366,1.5,2,"[1275, 1376, 1259, 1198]",4,"[251, 352, 235, 174]"
367,0.0,0,[1061],1,[37]
368,0.0,0,[1211],1,[187]
369,0.0,0,[1406],1,[382]
370,0.0,0,[1101],1,[77]
371,3.17692307692,4,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877, 1440, 1984, 1292, 1517, 1998, 1659, 1374, 1985, 1894, 1427, 2031, 1395, 1846, 1503, 1089, 1371, 1734, 1291, 1071, 1813, 1857, 1351, 1710, 1391, 1750, 1701, 1618, 1817, 1501, 1893, 1283, 1135]",40,"[251, 352, 235, 174, 114, 437, 349, 853, 416, 960, 268, 493, 974, 635, 350, 961, 870, 403, 1007, 371, 822, 479, 65, 347, 710, 267, 47, 789, 833, 327, 686, 367, 726, 677, 594, 793, 477, 869, 259, 111]"
372,1.71428571429,2,"[1275, 1376, 1259, 1198, 1138, 1461, 1373, 1877]",8,"[251, 352, 235, 174, 114, 437, 349, 853]"
373,3.23205128205,4,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119, 1760, 1256, 1196, 1517, 1357, 1522, 1167, 1344, 1641, 1904, 1310, 1342, 1205, 1346, 1417, 1868, 1362, 1705, 1051, 1569, 1410, 1096, 2044, 1486, 1916, 1833, 1491, 1300, 1886, 1430, 1885, 1031]",40,"[382, 891, 614, 939, 435, 792, 283, 95, 736, 232, 172, 493, 333, 498, 143, 320, 617, 880, 286, 318, 181, 322, 393, 844, 338, 681, 27, 545, 386, 72, 1020, 462, 892, 809, 467, 276, 862, 406, 861, 7]"
374,1.92857142857,3,"[1101, 2036, 1513, 1057, 1668, 1665, 1226, 1273]",8,"[77, 1012, 489, 33, 644, 641, 202, 249]"
375,1.71428571429,2,"[1406, 1915, 1638, 1963, 1459, 1816, 1307, 1119]",8,"[382, 891, 614, 939, 435, 792, 283, 95]"
376,2.85869565217,4,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890, 1418, 1954, 1744, 1330, 1407, 1830, 1478, 1356, 1331, 1112, 1179, 1189, 1537, 1731, 1580, 1203]",24,"[37, 917, 501, 1014, 215, 604, 533, 866, 394, 930, 720, 306, 383, 806, 454, 332, 307, 88, 155, 165, 513, 707, 556, 179]"
377,2.87368421053,5,"[1211, 1289, 1266, 1071, 1750, 1529, 1789, 1920, 1764, 1426, 1870, 1309, 1313, 1357, 1679, 1841, 1689, 1569, 1516, 1552]",20,"[187, 265, 242, 47, 726, 505, 765, 896, 740, 402, 846, 285, 289, 333, 655, 817, 665, 545, 492, 528]"
378,2.525,4,"[1211, 1289, 1266, 1071, 1750, 1529, 1789, 1920, 1764, 1426, 1870, 1309, 1313, 1357, 1679, 1841]",16,"[187, 265, 242, 47, 726, 505, 765, 896, 740, 402, 846, 285, 289, 333, 655, 817]"
379,2.62337662338,4,"[2013, 1768, 1578, 2000, 1874, 2003, 1947, 1884, 1984, 1826, 1033, 1355, 1516, 1622, 1623, 1573, 1384, 1257, 1676, 1133, 1865, 1496]",22,"[989, 744, 554, 976, 850, 979, 923, 860, 960, 802, 9, 331, 492, 598, 599, 549, 360, 233, 652, 109, 841, 472]"
380,2.87368421053,5,"[1211, 1289, 1266, 1071, 1750, 1529, 1789, 1920, 1764, 1426, 1870, 1309, 1313, 1357, 1679, 1841, 1689, 1569, 1516, 1552]",20,"[187, 265, 242, 47, 726, 505, 765, 896, 740, 402, 846, 285, 289, 333, 655, 817, 665, 545, 492, 528]"
381,2.57894736842,4,"[2013, 1768, 1578, 2000, 1874, 2003, 1947, 1884, 1984, 1826, 1033, 1355, 1622, 1623, 1573, 1384, 1257, 1676, 1133, 1865]",20,"[989, 744, 554, 976, 850, 979, 923, 860, 960, 802, 9, 331, 598, 599, 549, 360, 233, 652, 109, 841]"
382,2.68421052632,4,"[1125, 1708, 1327, 1236, 1910, 1277, 1374, 1856, 1832, 1673, 1837, 1359, 1651, 1405, 1765, 1296, 1971, 1078, 1231, 1980]",20,"[101, 684, 303, 212, 886, 253, 350, 832, 808, 649, 813, 335, 627, 381, 741, 272, 947, 54, 207, 956]"
383,2.6,4,"[1262, 1345, 1997, 1393, 1394, 1171, 1652, 1918, 1090, 1123, 1446, 1555, 1075, 1124, 1702, 1160, 1547, 1589, 1279, 1218]",20,"[238, 321, 973, 369, 370, 147, 628, 894, 66, 99, 422, 531, 51, 100, 678, 136, 523, 565, 255, 194]"
384,2.65789473684,4,"[1725, 1575, 1449, 1369, 1701, 1737, 1520, 1268, 1819, 1391, 1712, 1140, 1399, 1039, 1378, 1956, 1993, 1130, 2031, 1878]",20,"[701, 551, 425, 345, 677, 713, 496, 244, 795, 367, 688, 116, 375, 15, 354, 932, 969, 106, 1007, 854]"
385,3.14919354839,5,"[1215, 1440, 1776, 1430, 1178, 1342, 1126, 1559, 1390, 1914, 1955, 1873, 1845, 1624, 1365, 1538, 1672, 1902, 1876, 1206, 1056, 1545, 1132, 1038, 1814, 1242, 1456, 1972, 1625, 1241, 1116, 1990]",32,"[191, 416, 752, 406, 154, 318, 102, 535, 366, 890, 931, 849, 821, 600, 341, 514, 648, 878, 852, 182, 32, 521, 108, 14, 790, 218, 432, 948, 601, 217, 92, 966]"
386,3.16551724138,5,"[1889, 1197, 1360, 1875, 1590, 1945, 1086, 1543, 1288, 1066, 1452, 1782, 1586, 1632, 1349, 1145, 1147, 1564, 2045, 1667, 1065, 2032, 1202, 1429, 1686, 1316, 1741, 1969, 1304, 1442]",30,"[865, 173, 336, 851, 566, 921, 62, 519, 264, 42, 428, 758, 562, 608, 325, 121, 123, 540, 1021, 643, 41, 1008, 178, 405, 662, 292, 717, 945, 280, 418]"
387,3.08994708995,5,"[1221, 1953, 1443, 1328, 1815, 1852, 1474, 1796, 1127, 1486, 1299, 1503, 1153, 1318, 1577, 1620, 1751, 1412, 1669, 1549, 1102, 1743, 1745, 1141, 1797, 1509, 1911, 1726]",28,"[197, 929, 419, 304, 791, 828, 450, 772, 103, 462, 275, 479, 129, 294, 553, 596, 727, 388, 645, 525, 78, 719, 721, 117, 773, 485, 887, 702]"
388,3.19615384615,4,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556, 1192, 1161, 1387, 1070, 1809, 1177, 1252, 1991, 1687, 1971, 1815, 1819, 1762, 1284, 1227, 1589, 1954, 1866, 1775, 1335, 1438, 1614, 1104, 1998, 1911, 1497, 1116, 1892, 1510, 1127, 1897, 1102]",40,"[731, 676, 761, 928, 712, 619, 397, 532, 168, 137, 363, 46, 785, 153, 228, 967, 663, 947, 791, 795, 738, 260, 203, 565, 930, 842, 751, 311, 414, 590, 80, 974, 887, 473, 92, 868, 486, 103, 873, 78]"
389,1.75,2,"[1755, 1700, 1785, 1952, 1736, 1643, 1421, 1556]",8,"[731, 676, 761, 928, 712, 619, 397, 532]"
390,1.92857142857,3,"[1061, 1941, 1525, 2038, 1239, 1628, 1557, 1890]",8,"[37, 917, 501, 1014, 215, 604, 533, 866]"
391,1.66666666667,3,"[1211, 1289, 1266, 1537]",4,"[187, 265, 242, 513]"
392,1.66666666667,3,"[1211, 1289, 1266, 1537]",4,"[187, 265, 242, 513]"
393,1.66666666667,3,"[1211, 1289, 1266, 1537]",4,"[187, 265, 242, 513]"
394,2.99206349206,4,"[1024, 1250, 1064, 2026, 1900, 1582, 1045, 1366, 2013, 1125, 1262, 1725, 1215, 1889, 1221, 1254, 1458, 1848, 1791, 1539, 1479, 1896, 1707, 1100, 1107, 1946, 1441, 1733]",28,"[0, 226, 40, 1002, 876, 558, 21, 342, 989, 101, 238, 701, 191, 865, 197, 230, 434, 824, 767, 515, 455, 872, 683, 76, 83, 922, 417, 709]"
