,aspl,diameter,hosts,number of nodes,switches
225,1.0,1,"[1561, 1796]",2,"[537, 772]"
226,1.75,2,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599]",8,"[537, 772, 773, 557, 718, 755, 350, 575]"
227,1.75,2,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599]",8,"[537, 772, 773, 557, 718, 755, 350, 575]"
228,1.75,2,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599]",8,"[537, 772, 773, 557, 718, 755, 350, 575]"
229,0.0,0,[1402],1,[378]
230,0.0,0,[1402],1,[378]
231,0.0,0,[1249],1,[225]
232,0.0,0,[1402],1,[378]
233,0.0,0,[1402],1,[378]
234,0.0,0,[1402],1,[378]
235,0.0,0,[1249],1,[225]
236,1.75,2,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086]",8,"[28, 711, 296, 727, 250, 155, 157, 62]"
237,1.5,2,"[1026, 1504, 1155, 1316]",4,"[2, 480, 131, 292]"
238,3.07459677419,4,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036, 2029, 1842, 1843, 1883, 2019, 1030, 1447, 1449, 1354, 1747, 1332, 1858, 1859, 1804, 1899, 1068, 1713, 2045, 1829, 1158, 1134]",32,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12, 1005, 818, 819, 859, 995, 6, 423, 425, 330, 723, 308, 834, 835, 780, 875, 44, 689, 1021, 805, 134, 110]"
239,1.0,1,"[1052, 1735]",2,"[28, 711]"
240,3.07459677419,4,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036, 2029, 1842, 1843, 1883, 2019, 1030, 1447, 1449, 1354, 1747, 1332, 1858, 1859, 1804, 1899, 1068, 1713, 2045, 1829, 1158, 1134]",32,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12, 1005, 818, 819, 859, 995, 6, 423, 425, 330, 723, 308, 834, 835, 780, 875, 44, 689, 1021, 805, 134, 110]"
241,3.07459677419,4,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036, 2029, 1842, 1843, 1883, 2019, 1030, 1447, 1449, 1354, 1747, 1332, 1858, 1859, 1804, 1899, 1068, 1713, 2045, 1829, 1158, 1134]",32,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12, 1005, 818, 819, 859, 995, 6, 423, 425, 330, 723, 308, 834, 835, 780, 875, 44, 689, 1021, 805, 134, 110]"
242,3.07459677419,4,"[1052, 1735, 1320, 1751, 1274, 1179, 1181, 1086, 1697, 1788, 1036, 2029, 1842, 1843, 1883, 2019, 1030, 1447, 1449, 1354, 1747, 1332, 1858, 1859, 1804, 1899, 1068, 1713, 2045, 1829, 1158, 1134]",32,"[28, 711, 296, 727, 250, 155, 157, 62, 673, 764, 12, 1005, 818, 819, 859, 995, 6, 423, 425, 330, 723, 308, 834, 835, 780, 875, 44, 689, 1021, 805, 134, 110]"
243,1.5,2,"[1052, 1735, 1320, 1751]",4,"[28, 711, 296, 727]"
244,1.0,1,"[1026, 1504]",2,"[2, 480]"
245,1.0,1,"[1362, 1222]",2,"[338, 198]"
246,0.0,0,[1026],1,[2]
247,3.07459677419,4,"[1026, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1121, 1707, 1230, 1135, 1236, 1947, 1532, 1313, 1028, 1253, 1742, 1111, 1694, 1471, 1443, 1445, 1350, 2031, 1072, 1304, 2015, 1763, 1959, 1170]",32,"[2, 480, 131, 292, 717, 374, 573, 414, 97, 683, 206, 111, 212, 923, 508, 289, 4, 229, 718, 87, 670, 447, 419, 421, 326, 1007, 48, 280, 991, 739, 935, 146]"
248,3.07459677419,4,"[1026, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1121, 1707, 1230, 1135, 1236, 1947, 1532, 1313, 1028, 1253, 1742, 1111, 1694, 1471, 1443, 1445, 1350, 2031, 1072, 1304, 2015, 1763, 1959, 1170]",32,"[2, 480, 131, 292, 717, 374, 573, 414, 97, 683, 206, 111, 212, 923, 508, 289, 4, 229, 718, 87, 670, 447, 419, 421, 326, 1007, 48, 280, 991, 739, 935, 146]"
249,3.07459677419,4,"[1026, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1121, 1707, 1230, 1135, 1236, 1947, 1532, 1313, 1028, 1253, 1742, 1111, 1694, 1471, 1443, 1445, 1350, 2031, 1072, 1304, 2015, 1763, 1959, 1170]",32,"[2, 480, 131, 292, 717, 374, 573, 414, 97, 683, 206, 111, 212, 923, 508, 289, 4, 229, 718, 87, 670, 447, 419, 421, 326, 1007, 48, 280, 991, 739, 935, 146]"
250,3.07459677419,4,"[1026, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1121, 1707, 1230, 1135, 1236, 1947, 1532, 1313, 1028, 1253, 1742, 1111, 1694, 1471, 1443, 1445, 1350, 2031, 1072, 1304, 2015, 1763, 1959, 1170]",32,"[2, 480, 131, 292, 717, 374, 573, 414, 97, 683, 206, 111, 212, 923, 508, 289, 4, 229, 718, 87, 670, 447, 419, 421, 326, 1007, 48, 280, 991, 739, 935, 146]"
251,3.14717741935,4,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565, 1188, 1349, 1351, 1512, 1338, 1218, 1955, 1639, 1842, 1913, 1771, 1356, 1457, 2043, 1054, 1061, 1165, 1360, 1331, 1564, 1407, 1447, 2030, 1295]",32,"[338, 198, 909, 304, 465, 467, 116, 541, 164, 325, 327, 488, 314, 194, 931, 615, 818, 889, 747, 332, 433, 1019, 30, 37, 141, 336, 307, 540, 383, 423, 1006, 271]"
252,3.15322580645,4,"[1561, 1796, 1797, 1581, 1779, 1374, 1599, 1225, 1898, 1966, 1744, 1592, 1145, 1759, 1835, 1776, 1777, 1242, 1722, 1603, 1799, 2002, 1841, 1522, 1560, 1671, 1352, 1646, 1647, 1576, 1080, 1474]",32,"[537, 772, 773, 557, 755, 350, 575, 201, 874, 942, 720, 568, 121, 735, 811, 752, 753, 218, 698, 579, 775, 978, 817, 498, 536, 647, 328, 622, 623, 552, 56, 450]"
253,3.14717741935,4,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565, 1188, 1349, 1351, 1512, 1338, 1218, 1955, 1639, 1842, 1913, 1771, 1356, 1457, 2043, 1054, 1061, 1165, 1360, 1331, 1564, 1407, 1447, 2030, 1295]",32,"[338, 198, 909, 304, 465, 467, 116, 541, 164, 325, 327, 488, 314, 194, 931, 615, 818, 889, 747, 332, 433, 1019, 30, 37, 141, 336, 307, 540, 383, 423, 1006, 271]"
254,3.15322580645,4,"[1561, 1796, 1797, 1581, 1779, 1374, 1599, 1225, 1898, 1966, 1744, 1592, 1145, 1759, 1835, 1776, 1777, 1242, 1722, 1603, 1799, 2002, 1841, 1522, 1560, 1671, 1352, 1646, 1647, 1576, 1080, 1474]",32,"[537, 772, 773, 557, 755, 350, 575, 201, 874, 942, 720, 568, 121, 735, 811, 752, 753, 218, 698, 579, 775, 978, 817, 498, 536, 647, 328, 622, 623, 552, 56, 450]"
255,1.75,2,"[1362, 1222, 1933, 1328, 1489, 1491, 1140, 1565]",8,"[338, 198, 909, 304, 465, 467, 116, 541]"
256,0.0,0,[1026],1,[2]
257,3.09475806452,4,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599, 1225, 1898, 1966, 1744, 1592, 1145, 1759, 1835, 2031, 1776, 1777, 1242, 1722, 1603, 1799, 2002, 1841, 1522, 1560, 1640, 1875, 1650, 1203, 1562]",32,"[537, 772, 773, 557, 718, 755, 350, 575, 201, 874, 942, 720, 568, 121, 735, 811, 1007, 752, 753, 218, 698, 579, 775, 978, 817, 498, 536, 616, 851, 626, 179, 538]"
258,0.0,0,[1402],1,[378]
259,0.0,0,[1402],1,[378]
260,0.0,0,[1249],1,[225]
261,3.09475806452,4,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599, 1225, 1898, 1966, 1744, 1592, 1145, 1759, 1835, 2031, 1776, 1777, 1242, 1722, 1603, 1799, 2002, 1841, 1522, 1560, 1640, 1875, 1650, 1203, 1562]",32,"[537, 772, 773, 557, 718, 755, 350, 575, 201, 874, 942, 720, 568, 121, 735, 811, 1007, 752, 753, 218, 698, 579, 775, 978, 817, 498, 536, 616, 851, 626, 179, 538]"
262,0.0,0,[1402],1,[378]
263,0.0,0,[1402],1,[378]
264,0.0,0,[1249],1,[225]
265,0.0,0,[1249],1,[225]
266,0.0,0,[1738],1,[714]
267,1.5,2,"[1325, 1896, 1227, 1196]",4,"[301, 872, 203, 172]"
268,1.5,2,"[1038, 1312, 1737, 1516]",4,"[14, 288, 713, 492]"
269,0.0,0,[],0,[]
270,3.37145390071,4,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599, 1225, 1898, 1966, 1744, 1592, 1145, 1759, 1835, 2031, 1776, 1777, 1242, 1722, 1603, 1799, 2002, 1841, 1522, 1560, 1640, 1875, 1650, 1203, 1562, 1671, 1352, 1646, 1647, 1576, 1080, 1474, 1673, 1136, 1340, 1501, 1731, 1412, 1706, 1707, 1877]",48,"[537, 772, 773, 557, 718, 755, 350, 575, 201, 874, 942, 720, 568, 121, 735, 811, 1007, 752, 753, 218, 698, 579, 775, 978, 817, 498, 536, 616, 851, 626, 179, 538, 647, 328, 622, 623, 552, 56, 450, 649, 112, 316, 477, 707, 388, 682, 683, 853]"
271,3.37145390071,4,"[1561, 1796, 1797, 1581, 1742, 1779, 1374, 1599, 1225, 1898, 1966, 1744, 1592, 1145, 1759, 1835, 2031, 1776, 1777, 1242, 1722, 1603, 1799, 2002, 1841, 1522, 1560, 1640, 1875, 1650, 1203, 1562, 1671, 1352, 1646, 1647, 1576, 1080, 1474, 1673, 1136, 1340, 1501, 1731, 1412, 1706, 1707, 1877]",48,"[537, 772, 773, 557, 718, 755, 350, 575, 201, 874, 942, 720, 568, 121, 735, 811, 1007, 752, 753, 218, 698, 579, 775, 978, 817, 498, 536, 616, 851, 626, 179, 538, 647, 328, 622, 623, 552, 56, 450, 649, 112, 316, 477, 707, 388, 682, 683, 853]"
272,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
273,1.5,2,"[1024, 1153, 1058, 1739]",4,"[0, 129, 34, 715]"
274,3.76884920635,5,"[1262, 1961, 1228, 1389, 1391, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962, 1037, 1075, 1658, 1435, 1480, 1645, 1976, 1559, 1240, 2046, 2047, 1284, 1765, 1619, 1300, 2036, 1594, 1595, 1632, 1992, 1033, 1647, 1113, 1786, 1854, 1250, 1290, 1424, 1849, 1116, 1277, 1279, 1729, 1890, 1410]",64,"[238, 937, 204, 365, 367, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938, 13, 51, 634, 411, 456, 621, 952, 535, 216, 1022, 1023, 260, 741, 595, 276, 1012, 570, 571, 608, 968, 9, 623, 89, 762, 830, 226, 266, 400, 825, 92, 253, 255, 705, 866, 386]"
275,3.10282258065,4,"[1167, 1738, 1325, 1038, 1363, 1946, 1211, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165, 1138, 1178, 1319, 1902, 1521, 1234, 1236, 1461]",32,"[143, 714, 301, 14, 339, 922, 187, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141, 114, 154, 295, 878, 497, 210, 212, 437]"
276,3.35017730496,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199, 1041, 1266, 1493, 1982, 1792, 1313, 1225, 1968, 1299, 1270, 1239, 1601, 1442, 1418, 2001, 1429]",48,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 81, 83, 669, 327, 910, 175, 17, 242, 469, 958, 768, 289, 201, 944, 275, 246, 215, 577, 418, 394, 977, 405]"
277,2.55833333333,4,"[1262, 1961, 1228, 1389, 1391, 1561, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355]",16,"[238, 937, 204, 365, 367, 537, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331]"
278,1.75,2,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211]",8,"[143, 225, 714, 301, 14, 339, 922, 187]"
279,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
280,3.30496453901,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833, 2003, 1172, 1908, 1978, 1508, 1707, 1292, 1393, 1298, 1502, 1407, 1446, 1926, 1996, 1997, 1046]",48,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809, 979, 148, 884, 954, 484, 683, 268, 369, 274, 478, 383, 422, 902, 972, 973, 22]"
281,1.0,1,"[1262, 1961]",2,"[238, 937]"
282,0.0,0,[],0,[]
283,2.39166666667,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252]",16,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228]"
284,2.475,4,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1344, 1505, 1581, 1238, 1949, 1278, 1090, 1509]",16,"[483, 354, 356, 69, 558, 439, 1022, 287, 320, 481, 557, 214, 925, 254, 66, 485]"
285,2.39166666667,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252]",16,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228]"
286,1.0,1,"[1268, 1256]",2,"[244, 232]"
287,1.0,1,"[1268, 1256]",2,"[244, 232]"
288,1.5,2,"[1507, 1378, 1380, 1093]",4,"[483, 354, 356, 69]"
289,1.5,2,"[1507, 1378, 1380, 1093]",4,"[483, 354, 356, 69]"
290,1.75,2,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311]",8,"[483, 354, 356, 69, 558, 439, 1022, 287]"
291,1.75,2,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311]",8,"[483, 354, 356, 69, 558, 439, 1022, 287]"
292,1.75,2,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211]",8,"[143, 225, 714, 301, 14, 339, 922, 187]"
293,3.06048387097,4,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1344, 1505, 1581, 1238, 1949, 1278, 1090, 1509, 1414, 1583, 1136, 1368, 1567, 1664, 1476, 1478, 1447, 2000, 1521, 1433, 1924, 1992, 2002, 1043]",32,"[483, 354, 356, 69, 558, 439, 1022, 287, 320, 481, 557, 214, 925, 254, 66, 485, 390, 559, 112, 344, 543, 640, 452, 454, 423, 976, 497, 409, 900, 968, 978, 19]"
294,3.71825396825,5,"[1740, 2032, 1826, 1894, 2001, 1073, 1687, 1688, 1572, 1541, 1461, 1622, 1690, 1125, 1255, 1672, 1047, 2006, 1719, 1917, 1918, 1792, 2043, 1323, 1713, 1714, 1818, 1371, 1670, 1190, 2039, 1723, 2021, 1157, 1261, 1456, 1458, 1427, 1660, 1503, 1794, 1795, 1835, 1516, 1500, 1981, 1891, 1892, 1709, 1293, 1842, 1117, 1790, 1513, 1674, 1742, 1849, 1880, 1433, 2047, 1354, 1579, 1775, 2033]",64,"[716, 1008, 802, 870, 977, 49, 663, 664, 548, 517, 437, 598, 666, 101, 231, 648, 23, 982, 695, 893, 894, 768, 1019, 299, 689, 690, 794, 347, 646, 166, 1015, 699, 997, 133, 237, 432, 434, 403, 636, 479, 770, 771, 811, 492, 476, 957, 867, 868, 685, 269, 818, 93, 766, 489, 650, 718, 825, 856, 409, 1023, 330, 555, 751, 1009]"
295,3.13709677419,4,"[1262, 1961, 1228, 1389, 1391, 1561, 1667, 1999, 1684, 1150, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962, 1037, 1075, 1658]",32,"[238, 937, 204, 365, 367, 537, 643, 975, 660, 126, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938, 13, 51, 634]"
296,3.06048387097,4,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1344, 1505, 1581, 1238, 1949, 1278, 1090, 1509, 1414, 1583, 1136, 1368, 1567, 1664, 1476, 1478, 1447, 2000, 1521, 1433, 1924, 1992, 2002, 1043]",32,"[483, 354, 356, 69, 558, 439, 1022, 287, 320, 481, 557, 214, 925, 254, 66, 485, 390, 559, 112, 344, 543, 640, 452, 454, 423, 976, 497, 409, 900, 968, 978, 19]"
297,1.5,2,"[1262, 1961, 1228, 1389]",4,"[238, 937, 204, 365]"
298,0.0,0,[],0,[]
299,3.09879032258,4,"[1262, 1961, 1228, 1389, 1391, 1561, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962, 1037, 1075]",32,"[238, 937, 204, 365, 367, 537, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938, 13, 51]"
300,3.06048387097,4,"[1167, 1249, 1738, 1325, 1038, 1363, 1946, 1211, 1120, 1122, 1091, 1836, 1333, 1916, 1437, 1568, 1636, 1813, 1814, 1471, 1918, 1896, 1227, 1196, 1198, 1137, 1720, 1241, 1312, 1737, 1516, 1165]",32,"[143, 225, 714, 301, 14, 339, 922, 187, 96, 98, 67, 812, 309, 892, 413, 544, 612, 789, 790, 447, 894, 872, 203, 172, 174, 113, 696, 217, 288, 713, 492, 141]"
301,1.0,1,"[1262, 1961]",2,"[238, 937]"
302,1.0,1,"[1268, 1256]",2,"[244, 232]"
303,1.0,1,"[1262, 1961]",2,"[238, 937]"
304,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
305,1.5,2,"[1262, 1961, 1228, 1389]",4,"[238, 937, 204, 365]"
306,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
307,1.0,1,"[1262, 1961]",2,"[238, 937]"
308,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
309,1.75,2,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983]",8,"[244, 232, 943, 466, 371, 373, 278, 959]"
310,1.75,2,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941]",8,"[955, 736, 806, 807, 847, 240, 721, 917]"
311,2.03571428571,3,"[1262, 1961, 1228, 1389, 1391, 1561, 1667, 1999]",8,"[238, 937, 204, 365, 367, 537, 643, 975]"
312,2.39166666667,4,"[1507, 1378, 1380, 1093, 1582, 1463, 2046, 1311, 1344, 1505, 1156, 1581, 1238, 1949, 1278, 1090]",16,"[483, 354, 356, 69, 558, 439, 1022, 287, 320, 481, 132, 557, 214, 925, 254, 66]"
313,2.475,4,"[1740, 2032, 1826, 1894, 2001, 1073, 1687, 1688, 1572, 1541, 1461, 1622, 1690, 1125, 1255, 1672]",16,"[716, 1008, 802, 870, 977, 49, 663, 664, 548, 517, 437, 598, 666, 101, 231, 648]"
314,2.39166666667,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252]",16,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228]"
315,3.09879032258,4,"[1262, 1961, 1228, 1389, 1391, 1561, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962, 1037, 1075]",32,"[238, 937, 204, 365, 367, 537, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938, 13, 51]"
316,3.08669354839,4,"[1026, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1121, 1707, 1230, 1135, 1236, 1947, 1532, 1313, 1028, 1253, 1742, 1111, 1694, 1443, 1445, 1350, 2031, 1072, 1304, 2015, 1763, 1959, 1170, 2001]",32,"[2, 480, 131, 292, 717, 374, 573, 414, 97, 683, 206, 111, 212, 923, 508, 289, 4, 229, 718, 87, 670, 419, 421, 326, 1007, 48, 280, 991, 739, 935, 146, 977]"
317,3.09879032258,4,"[1262, 1961, 1228, 1389, 1391, 1561, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962, 1037, 1075]",32,"[238, 937, 204, 365, 367, 537, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938, 13, 51]"
318,3.65228174603,5,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1549, 1390, 1456, 1105, 1107, 1693, 1351, 1934, 1199, 1041, 1266, 1493, 1982, 1792, 1313, 1225, 1968, 1299, 1270, 1239, 1601, 1442, 1418, 2001, 1429, 1431, 1080, 1603, 1284, 1578, 1579, 1749, 1945, 2020, 1752, 1847, 1528, 1822, 1823, 1665, 1444, 1093]",64,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 525, 366, 432, 81, 83, 669, 327, 910, 175, 17, 242, 469, 958, 768, 289, 201, 944, 275, 246, 215, 577, 418, 394, 977, 405, 407, 56, 579, 260, 554, 555, 725, 921, 996, 728, 823, 504, 798, 799, 641, 420, 69]"
319,3.60069444444,5,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833, 2003, 1172, 1908, 1978, 1508, 1707, 1292, 1393, 1298, 1502, 1407, 1446, 1926, 1996, 1997, 1046, 1783, 1765, 1920, 1921, 1705, 1866, 1242, 1386, 1663, 1060, 1062, 1031, 1584, 1105, 1529, 2011]",64,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809, 979, 148, 884, 954, 484, 683, 268, 369, 274, 478, 383, 422, 902, 972, 973, 22, 759, 741, 896, 897, 681, 842, 218, 362, 639, 36, 38, 7, 560, 81, 505, 987]"
320,3.65228174603,5,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252, 1733, 1929, 1587, 2004, 1562, 1563, 1350, 1549, 1390, 1456, 1107, 1693, 1351, 1934, 1199, 1041, 1266, 1493, 1982, 1792, 1313, 1225, 1968, 1299, 1270, 1239, 1601, 1442, 1418, 2001, 1429, 1431, 1080, 1603, 1284, 1578, 1579, 1749, 1945, 2020, 1752, 1847, 1528, 1822, 1823, 1665, 1444, 1093]",64,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228, 709, 905, 563, 980, 538, 539, 326, 525, 366, 432, 83, 669, 327, 910, 175, 17, 242, 469, 958, 768, 289, 201, 944, 275, 246, 215, 577, 418, 394, 977, 405, 407, 56, 579, 260, 554, 555, 725, 921, 996, 728, 823, 504, 798, 799, 641, 420, 69]"
321,1.5,2,"[1979, 1760, 1830, 1831]",4,"[955, 736, 806, 807]"
322,1.5,2,"[1026, 1504, 1155, 1316]",4,"[2, 480, 131, 292]"
323,2.39166666667,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728]",16,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704]"
324,2.39166666667,4,"[1268, 1256, 1967, 1490, 1395, 1397, 1302, 1983, 1955, 1478, 1383, 1385, 1290, 1683, 1500, 1252]",16,"[244, 232, 943, 466, 371, 373, 278, 959, 931, 454, 359, 361, 266, 659, 476, 228]"
325,2.39166666667,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728]",16,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704]"
326,3.08669354839,4,"[1026, 1504, 1155, 1316, 1741, 1398, 1597, 1438, 1121, 1707, 1230, 1135, 1236, 1947, 1532, 1313, 1028, 1253, 1742, 1111, 1694, 1443, 1445, 1350, 2031, 1072, 1304, 2015, 1763, 1959, 1170, 2001]",32,"[2, 480, 131, 292, 717, 374, 573, 414, 97, 683, 206, 111, 212, 923, 508, 289, 4, 229, 718, 87, 670, 419, 421, 326, 1007, 48, 280, 991, 739, 935, 146, 977]"
327,1.0,1,"[1262, 1961]",2,"[238, 937]"
328,1.5,2,"[1268, 1256, 1967, 1490]",4,"[244, 232, 943, 466]"
329,3.04032258065,4,"[1979, 1760, 1830, 1831, 1871, 1264, 1745, 1941, 1189, 1862, 1930, 1812, 1781, 1980, 1365, 1728, 1259, 1676, 1649, 1650, 1754, 1307, 1793, 1148, 1132, 1613, 1938, 1939, 1884, 1156, 1637, 1833]",32,"[955, 736, 806, 807, 847, 240, 721, 917, 165, 838, 906, 788, 757, 956, 341, 704, 235, 652, 625, 626, 730, 283, 769, 124, 108, 589, 914, 915, 860, 132, 613, 809]"
330,3.76984126984,5,"[1262, 1961, 1228, 1389, 1391, 1561, 1667, 1999, 1684, 1150, 1981, 1630, 1685, 1927, 1450, 1355, 1357, 1200, 1911, 1496, 1960, 1291, 1260, 1231, 1201, 1784, 1305, 1248, 1473, 1962, 1037, 1075, 1658, 1435, 1796, 1797, 1581, 1742, 1779, 1374, 1599, 1480, 1645, 1976, 1559, 1240, 2046, 2047, 1284, 1765, 1619, 1300, 2036, 1594, 1595, 1632, 1992, 1033, 1647, 1113, 1786, 1854, 1250, 1290]",64,"[238, 937, 204, 365, 367, 537, 643, 975, 660, 126, 957, 606, 661, 903, 426, 331, 333, 176, 887, 472, 936, 267, 236, 207, 177, 760, 281, 224, 449, 938, 13, 51, 634, 411, 772, 773, 557, 718, 755, 350, 575, 456, 621, 952, 535, 216, 1022, 1023, 260, 741, 595, 276, 1012, 570, 571, 608, 968, 9, 623, 89, 762, 830, 226, 266]"
